"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80508892","76145-90-9","HPWPTXMMPBCRFQ-UHFFFAOYSA-N","C15H5F17N2O2",568.00795714,"FC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)c1nc2ccccc2[nH]1"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70895581","114221-78-2","VEGRVJJJOBLZDZ-UHFFFAOYSA-N","C44H40F50",1518.23316228,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30758244","92832-08-1","IEVMOYXZMQCVMU-UHFFFAOYSA-N","C11H9F4NS",263.039183168,"NC(=CC(=S)c1ccccc1)C(F)(F)C(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID401039066","297140-61-5","KBMNDEXYPAHIRQ-UHFFFAOYSA-N","C20H13F13N4O2",588.083092516,"CN(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00510795","78727-06-7","VDZMPQYFXADAHA-UHFFFAOYSA-N","C10H11F4N",221.082762232,"CN(CC(F)(F)C(F)F)c1ccccc1"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30699209","150582-54-0","YYCUTKOFFBAITO-UHFFFAOYSA-N","C6H5F6NO3",253.01736234,"O=C1OC(C(F)(F)F)(C(F)(F)F)NC1CO"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID601036456","NOCAS_1036456","WGGGBRZZONDELT-UHFFFAOYSA-N","C7H7F5O3S",266.003606184,"O=C(CO)SC(=O)CCC(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70882597","503299-29-4","","",NA,""
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID301032429","107978-57-4","BHZKUWSVCBPCJY-UHFFFAOYSA-N","C12H15F13OSi",450.06845849,"CCO[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40756630","90687-70-0","VWKFXFBQLQMWAZ-UHFFFAOYSA-N","C10H8F4N2O4",296.042019616,"O=C(Nc1cccc([N+](=O)[O-])c1)OCC(F)(F)C(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00276960","308-36-1","XCUIUACVMRRNFF-UHFFFAOYSA-N","C15H12F16O4",560.048010384,"O=C(CCCC(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F)OCC(F)(F)C(F)(F)C(F)(F)C(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90892618","574715-87-0","DIRFOJTVNYDFBA-UHFFFAOYSA-N","C12HClF22O2",629.931377792,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60893172","239795-58-5","TWDHAMRDYDLSPH-UHFFFAOYSA-N","C6HF9O2",275.983283252,"O=C(O)C(F)=C(F)C(F)(C(F)(F)F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40382135","96250-35-0","KOEWOWNPLYLJOW-UHFFFAOYSA-N","C6H4F6O2",222.011548688,"C=C(F)C(=O)OCC(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40781806","26166-99-4","HJQRJIXSGYRXCT-UHFFFAOYSA-N","C9H5F15S",429.98724446,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40229475","78974-42-2","DEHQJCVMUMYUMH-UHFFFAOYSA-N","C11H6F19O4P",593.970031482,"O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID8026434","76-14-2","DDMOUSALMHHKOS-UHFFFAOYSA-N","C2Cl2F4",169.93131824,"FC(F)(Cl)C(F)(F)Cl"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90471942","63967-41-9","YYYONDXERNIFKX-UHFFFAOYSA-N","C7HF13O",347.981981512,"O=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70619002","252937-66-9","YUOCJTKDRNYTFJ-UHFFFAOYSA-N","C8H4F9NO5S",396.966647208,"O=C1CCC(=O)N1OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00698623","57252-78-5","WXQIMHHAEXBKKW-UHFFFAOYSA-N","C5H6F4",142.040563072,"C=C(C)C(F)(F)C(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90649104","374-14-1","MBDLWFISOWMXMI-UHFFFAOYSA-N","C3H5ClF5N",185.00306794,"Cl.NCC(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID301032300","NOCAS_1032300","IQCHUJYEVZZWCI-UHFFFAOYNA-N","C4HClF8O3S",315.920718332,"O=S(=O)(O)C(F)(Cl)C(F)(F)C(F)(F)C(F)(F)F"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70897681","29087-71-6","","",NA,""
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID801033341","61481-09-2","YIQMMZZEAZBJJT-UHFFFAOYSA-N","C16H17F17N2O",576.106942904,"CCN(CC)CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
