group	ret	mz	EC_022024	adduct	neutralMass
M728_R619_4816	619.486	728.355415724246	258	[M-H]-	728.355415724246
M728_R788_4818	788.111	728.394209226879	600	[M-H]-	728.394209226879
M729_R984_4819	984.23	728.548380032276	2693	[M-H]-	728.548380032276
M729_R887_4820	886.723	728.538758796474	5804	[M-H]-	728.538758796474
M729_R362_4822	362.253	729.193078869512	298	[M-H]-	729.193078869512
M729_R625_4823	624.9345	729.374165518217	4413	[M-H]-	729.374165518217
M729_R791_4824	790.575	729.387463700272	496.5	[M-H]-	729.387463700272
M729_R871_4825	871.289	729.471628139644	731.5	[M-H]-	729.471628139644
M730_R979_4826	979.296	729.553629610173	2201	[M-H]-	729.553629610173
M730_R625_4828	624.9345	730.356840692663	1498	[M-H]-	730.356840692663
M731_R983_4830	982.995	730.527970710393	1172.5	[M-H]-	730.527970710393
M731_R900_4831	900.335	730.538555742408	3263.5	[M-H]-	730.538555742408
M731_R627_4833	626.979	731.365470195294	632	[M-H]-	731.365470195294
M731_R864_4835	863.6775	731.438922384967	2277.5	[M-H]-	731.438922384967
M731_R632_4836	632.4305	731.450890692641	519.5	[M-H]-	731.450890692641
M732_R915_4837	915.162	731.535710852903	1963	[M-H]-	731.535710852903
M732_R632_4840	632.4315	732.364929206824	416	[M-H]-	732.364929206824
M732_R858_4842	857.937	732.466322634745	840	[M-H]-	732.466322634745
M733_R915_4844	915.162	732.540293095936	895.5	[M-H]-	732.540293095936
M733_R627_4846	626.979	733.35541874601	341	[M-H]-	733.35541874601
M733_R233_4847	232.839	733.3397592568	923.5	[M-H]-	733.3397592568
M733_R787_4848	786.878	733.371149380361	576.5	[M-H]-	733.371149380361
M733_R876_4849	875.584	733.47156621833	1150.5	[M-H]-	733.47156621833
M733_R639_4850	639.245	733.412083069284	545	[M-H]-	733.412083069284
M734_R239_4854	238.85	734.214722011756	399	[M-H]-	734.214722011756
M734_R633_4855	633.1135	734.368111842134	506	[M-H]-	734.368111842134
M734_R864_4856	864.4865	734.470940448167	863	[M-H]-	734.470940448167
M734_R782_4857	781.95	734.442107599718	703	[M-H]-	734.442107599718
M734_R233_4858	232.8385	734.358668036859	245	[M-H]-	734.358668036859
M734_R635_4859	635.156	734.413432277831	267	[M-H]-	734.413432277831
M735_R726_4861	725.927	734.597049698734	1208	[M-H]-	734.597049698734
M735_R633_4864	633.1125	735.363347895013	515	[M-H]-	735.363347895013
M735_R793_4865	793.04	735.392557531611	1031	[M-H]-	735.392557531611
M735_R206_4866	205.811	735.351087777812	205	[M-H]-	735.351087777812
M735_R368_4867	367.913	735.279437869214	361	[M-H]-	735.279437869214
M735_R883_4868	883.004	735.476298624504	1034.5	[M-H]-	735.476298624504
M735_R787_4869	786.878	735.425560184187	1809	[M-H]-	735.425560184187
M736_R627_4873	626.979	736.351837731322	4465	[M-H]-	736.351837731322
M736_R791_4874	790.575	736.389387933974	866	[M-H]-	736.389387933974
M736_R882_4875	881.766	736.473527417046	1110.5	[M-H]-	736.473527417046
M736_R236_4876	235.845	736.432609978193	283	[M-H]-	736.432609978193
M736_R787_4877	787.4945	736.444757991343	977	[M-H]-	736.444757991343
M737_R667_4879	667.316	736.558462439537	11146	[M-H]-	736.558462439537
M737_R627_4880	626.9785	737.35590227553	606	[M-H]-	737.35590227553
M737_R763_4882	763.485	737.441851294794	2024.5	[M-H]-	737.441851294794
M737_R889_4883	889.209	737.492258976821	10621.5	[M-H]-	737.492258976821
M738_R667_4886	667.316	737.562276054332	4855	[M-H]-	737.562276054332
M738_R624_4890	624.254	738.363334127995	352.5	[M-H]-	738.363334127995
M738_R770_4891	770.253	738.460609069277	972.5	[M-H]-	738.460609069277
M738_R882_4892	881.766	738.472414184168	1271.5	[M-H]-	738.472414184168
M738_R654_4893	653.9625	738.48185146048	1746	[M-H]-	738.48185146048
M739_R889_4894	888.587	738.554233789237	3712	[M-H]-	738.554233789237
M739_R793_4896	793.04	738.642793924001	1523.5	[M-H]-	738.642793924001
M740_R948_4899	948.463	739.508695205491	41911	[M-H]-	739.508695205491
M739_R853_4900	852.7725	739.472370307582	613.5	[M-H]-	739.472370307582
M739_R743_4901	743.149	739.461329020943	2528.5	[M-H]-	739.461329020943
M739_R257_4902	256.865	739.423121455349	458	[M-H]-	739.423121455349
M740_R620_4903	620.166	739.529141939411	419	[M-H]-	739.529141939411
M740_R210_4906	210.316	740.288938681516	487	[M-H]-	740.288938681516
M740_R641_4907	640.609	740.378947000932	1581	[M-H]-	740.378947000932
M741_R914_4908	913.928	740.509464732105	11544	[M-H]-	740.509464732105
M740_R632_4909	632.43	740.464805411686	838	[M-H]-	740.464805411686
M740_R255_4910	255.365	740.427328176169	265	[M-H]-	740.427328176169
M741_R850_4911	849.689	740.588083015317	2703	[M-H]-	740.588083015317
M741_R642_4913	641.973	741.374598678115	578	[M-H]-	741.374598678115
M741_R207_4914	207.314	741.295395005859	239	[M-H]-	741.295395005859
M741_R787_4915	786.879	741.423204740342	654.5	[M-H]-	741.423204740342
M741_R873_4916	872.5375	741.499077733262	3643.5	[M-H]-	741.499077733262
M741_R626_4917	625.6165	741.442197927939	457	[M-H]-	741.442197927939
M742_R881_4919	880.527	741.523326177289	960	[M-H]-	741.523326177289
M742_R623_4920	622.893	742.369162883932	8418	[M-H]-	742.369162883932
M742_R712_4921	711.604	742.348368319153	3723	[M-H]-	742.348368319153
M742_R848_4922	848.4535	742.442852185926	1181.5	[M-H]-	742.442852185926
M743_R971_4925	971.2785	742.526927480412	12092.5	[M-H]-	742.526927480412
M743_R851_4926	850.922	742.525445273412	6180	[M-H]-	742.525445273412
M743_R615_4927	614.718	743.371865799545	912	[M-H]-	743.371865799545
M743_R717_4928	716.8125	743.36521272246	1299	[M-H]-	743.36521272246
M743_R368_4929	367.913	743.349234421048	1629.5	[M-H]-	743.349234421048
M743_R861_4930	861.402	743.467376133502	640.5	[M-H]-	743.467376133502
M743_R615_4932	615.399	743.446310928759	447.5	[M-H]-	743.446310928759
M744_R820_4933	820.125	743.538633900138	1342.5	[M-H]-	743.538633900138
M744_R924_4934	923.796	743.537844294235	22270	[M-H]-	743.537844294235
M744_R623_4935	622.891	744.021073372503	250	[M-H]-	744.021073372503
M744_R637_4936	636.518	744.365549502432	1650	[M-H]-	744.365549502432
M744_R721_4937	720.719	744.383445224855	1068.5	[M-H]-	744.383445224855
M744_R368_4938	367.913	744.352373721627	758.5	[M-H]-	744.352373721627
M744_R873_4939	872.958	744.469554720359	2045.5	[M-H]-	744.469554720359
M744_R786_4940	785.647	744.40644406936	717.5	[M-H]-	744.40644406936
M744_R600_4941	599.733	744.454295005204	202	[M-H]-	744.454295005204
M745_R924_4942	923.796	744.541972876092	8726	[M-H]-	744.541972876092
M745_R626_4945	625.616	745.366316455885	700	[M-H]-	745.366316455885
M745_R792_4946	791.807	745.394289181046	657.5	[M-H]-	745.394289181046
M745_R368_4948	367.913	745.352381488744	275	[M-H]-	745.352381488744
M745_R866_4949	865.7245	745.46466223541	966	[M-H]-	745.46466223541
M746_R961_4951	960.795	745.523976814461	16622.5	[M-H]-	745.523976814461
M746_R855_4952	854.623	745.550057229098	1497.5	[M-H]-	745.550057229098
M746_R627_4953	626.979	746.349103645975	417	[M-H]-	746.349103645975
M746_R847_4954	846.6035	746.457807730811	376	[M-H]-	746.457807730811
M746_R632_4955	632.4305	746.41173052011	761.5	[M-H]-	746.41173052011
M747_R920_4956	919.7885	746.573662863551	17833.5	[M-H]-	746.573662863551
M747_R627_4957	626.979	747.36671993277	497	[M-H]-	747.36671993277
M747_R792_4958	791.807	747.388719307696	370	[M-H]-	747.388719307696
M748_R872_4959	871.882	747.511860804306	1268.5	[M-H]-	747.511860804306
M748_R976_4960	975.597	747.514971983001	8419	[M-H]-	747.514971983001
M747_R634_4961	633.793	747.425226012869	426.5	[M-H]-	747.425226012869
M747_R784_4962	783.7985	747.441915335485	802	[M-H]-	747.441915335485
M748_R918_4963	918.244	747.53912022668	22877.5	[M-H]-	747.53912022668
M748_R628_4965	628.341	748.361675191233	295	[M-H]-	748.361675191233
M748_R784_4966	783.798	748.431413153764	1431	[M-H]-	748.431413153764
M749_R920_4967	920.097	748.517897260979	10834	[M-H]-	748.517897260979
M749_R909_4968	908.994	748.57227746269	632.5	[M-H]-	748.57227746269
M749_R204_4970	203.558	749.367290973651	229	[M-H]-	749.367290973651
M749_R622_4971	621.528	749.369900128816	398.5	[M-H]-	749.369900128816
M749_R879_4972	879.287	749.478542017	1287.5	[M-H]-	749.478542017
M749_R789_4973	789.343	749.442249314404	1192.5	[M-H]-	749.442249314404
M750_R968_4974	968.1955	749.527226676098	11429	[M-H]-	749.527226676098
M749_R622_4975	621.528	749.442790560744	577	[M-H]-	749.442790560744
M750_R784_4976	784.414	749.550493511553	617	[M-H]-	749.550493511553
M750_R769_4978	768.923	749.93762007956	11063	[M-H]-	749.93762007956
M750_R632_4980	632.4305	750.380866523987	363	[M-H]-	750.380866523987
M750_R739_4981	738.879	750.313423459351	1889	[M-H]-	750.313423459351
M750_R842_4982	842.284	750.391776273616	269	[M-H]-	750.391776273616
M751_R877_4984	876.818	750.516675762927	1251	[M-H]-	750.516675762927
M751_R969_4985	969.431	750.54976855872	285	[M-H]-	750.54976855872
M750_R628_4986	628.342	750.426844799605	365	[M-H]-	750.426844799605
M751_R782_4987	781.9525	750.598017551516	11170	[M-H]-	750.598017551516
M751_R779_4989	779.486	750.918827559444	1300	[M-H]-	750.918827559444
M751_R455_4991	454.689	751.234847549756	1894	[M-H]-	751.234847549756
M751_R626_4992	625.616	751.366640142119	274	[M-H]-	751.366640142119
M751_R740_4993	740.108	751.3139723703	1197	[M-H]-	751.3139723703
M751_R884_4994	884.242	751.472168027266	1213	[M-H]-	751.472168027266
M751_R615_4996	614.718	751.421559303979	569	[M-H]-	751.421559303979
M752_R825_4997	825.048	751.564312887276	1384	[M-H]-	751.564312887276
M752_R940_4998	939.829	751.567600502158	3202	[M-H]-	751.567600502158
M752_R781_4999	780.718	751.914836028521	709	[M-H]-	751.914836028521
M752_R455_5002	454.689	752.236774805677	913	[M-H]-	752.236774805677
M752_R628_5003	628.341	752.383573838785	201	[M-H]-	752.383573838785
M752_R744_5004	743.799	752.310966169331	930	[M-H]-	752.310966169331
M752_R886_5005	886.1035	752.485606339429	772	[M-H]-	752.485606339429
M752_R782_5007	781.95	752.478234617402	753.5	[M-H]-	752.478234617402
M752_R626_5008	625.616	752.427618222182	305.5	[M-H]-	752.427618222182
M753_R891_5009	890.8015	752.549294131622	6545	[M-H]-	752.549294131622
M753_R458_5011	458.376	753.234512810189	705	[M-H]-	753.234512810189
M753_R632_5012	631.7505	753.375128345371	326	[M-H]-	753.375128345371
M753_R848_5013	848.455	753.395174000658	333	[M-H]-	753.395174000658
M753_R786_5014	785.647	753.46500992389	541.5	[M-H]-	753.46500992389
M754_R894_5015	893.5515	753.527640351153	5683	[M-H]-	753.527640351153
M754_R598_5016	598.372	753.557728212315	209	[M-H]-	753.557728212315
M754_R630_5019	629.705	754.380400721018	949	[M-H]-	754.380400721018
M754_R853_5021	853.389	754.442755347406	1152	[M-H]-	754.442755347406
M754_R639_5022	639.245	754.428532352742	377.5	[M-H]-	754.428532352742
M755_R894_5024	893.5515	754.554754103312	1676.5	[M-H]-	754.554754103312
M755_R639_5026	639.245	755.382850973497	1190.5	[M-H]-	755.382850973497
M755_R368_5027	367.913	755.37613215378	272	[M-H]-	755.37613215378
M755_R871_5028	870.648	755.468686181952	793	[M-H]-	755.468686181952
M755_R634_5029	634.475	755.440873140079	343	[M-H]-	755.440873140079
M756_R915_5030	914.542	755.537256779324	9325	[M-H]-	755.537256779324
M756_R202_5032	202.057	756.334968200987	294.5	[M-H]-	756.334968200987
M756_R632_5033	632.432	756.368985642195	869	[M-H]-	756.368985642195
M756_R642_5036	641.973	756.410474404213	3112.5	[M-H]-	756.410474404213
M756_R237_5037	237.346	756.42186145206	323.5	[M-H]-	756.42186145206
M757_R917_5038	917.009	756.541241971606	1874	[M-H]-	756.541241971606
M757_R691_5039	690.761	757.360988798164	443	[M-H]-	757.360988798164
M757_R623_5040	622.891	757.369597732198	723	[M-H]-	757.369597732198
M757_R197_5042	196.8	757.283504399578	298	[M-H]-	757.283504399578
M757_R865_5043	864.8915	757.469792003654	693	[M-H]-	757.469792003654
M757_R666_5044	665.685	757.396512903482	2538.5	[M-H]-	757.396512903482
M758_R936_5045	936.129	757.553005669422	3570.5	[M-H]-	757.553005669422
M758_R624_5046	624.254	758.369173650566	546.5	[M-H]-	758.369173650566
M758_R197_5047	196.8	758.291849441975	275	[M-H]-	758.291849441975
M758_R868_5048	868.1945	758.470672686014	3627	[M-H]-	758.470672686014
M759_R935_5049	934.896	758.556141842156	1637.5	[M-H]-	758.556141842156
M759_R642_5050	641.973	758.537783318378	534	[M-H]-	758.537783318378
M759_R664_5053	664.3815	759.384935317045	1252	[M-H]-	759.384935317045
M759_R368_5055	367.913	759.322609604737	1169	[M-H]-	759.322609604737
M759_R848_5056	847.838	759.443274914088	827	[M-H]-	759.443274914088
M759_R666_5057	666.3365	759.407283665593	666.5	[M-H]-	759.407283665593
M760_R915_5058	914.542	759.534019135707	77760	[M-H]-	759.534019135707
M760_R609_5059	609.268	760.359127793399	467.5	[M-H]-	760.359127793399
M760_R368_5060	367.913	760.32586400426	400	[M-H]-	760.32586400426
M761_R902_5063	902.208	760.557911367149	357	[M-H]-	760.557911367149
M761_R617_5064	616.761	761.345855511188	295	[M-H]-	761.345855511188
M761_R368_5067	367.913	761.322720915069	259	[M-H]-	761.322720915069
M761_R721_5068	720.719	761.391390279728	1740.5	[M-H]-	761.391390279728
M761_R957_5069	957.0965	761.495474716516	1458	[M-H]-	761.495474716516
M761_R622_5070	621.528	761.441826418591	865	[M-H]-	761.441826418591
M762_R900_5071	900.357	761.541130927111	10209	[M-H]-	761.541130927111
M762_R630_5074	629.705	762.366225442422	1384	[M-H]-	762.366225442422
M762_R721_5075	720.719	762.392681981677	932	[M-H]-	762.392681981677
M762_R877_5076	876.8215	762.492429848439	929.5	[M-H]-	762.492429848439
M763_R988_5077	987.927	762.500290802644	535.5	[M-H]-	762.500290802644
M763_R940_5078	939.829	762.582734755878	8681	[M-H]-	762.582734755878
M763_R632_5079	632.43	762.546756007234	4141	[M-H]-	762.546756007234
M763_R638_5081	637.883	763.368384848088	348	[M-H]-	763.368384848088
M763_R711_5083	710.9525	763.437477867507	2196	[M-H]-	763.437477867507
M763_R851_5084	850.922	763.486848784827	2373.5	[M-H]-	763.486848784827
M764_R937_5085	937.362	763.604075510821	3364	[M-H]-	763.604075510821
M764_R784_5086	784.414	763.577473012446	1960	[M-H]-	763.577473012446
M764_R626_5087	626.298	763.538915041331	1881	[M-H]-	763.538915041331
M764_R634_5090	634.476	764.365732405871	494.5	[M-H]-	764.365732405871
M764_R206_5091	205.811	764.343732693744	260.5	[M-H]-	764.343732693744
M764_R846_5092	845.987	764.457464844079	806.5	[M-H]-	764.457464844079
M764_R719_5093	719.417	764.421229339759	382	[M-H]-	764.421229339759
M765_R988_5094	987.927	764.511091294875	4483	[M-H]-	764.511091294875
M765_R976_5095	975.597	764.599278501439	2641	[M-H]-	764.599278501439
M765_R905_5096	905.293	764.571405684336	604.5	[M-H]-	764.571405684336
M765_R626_5097	625.617	764.541682063674	697.5	[M-H]-	764.541682063674
M765_R787_5098	786.878	764.571043927315	4000	[M-H]-	764.571043927315
M765_R468_5101	468.212	765.250058097465	305.5	[M-H]-	765.250058097465
M765_R641_5102	640.609	765.373349804428	745	[M-H]-	765.373349804428
M765_R794_5103	794.273	765.459961914312	815	[M-H]-	765.459961914312
M765_R628_5105	627.6605	765.450542907234	733.5	[M-H]-	765.450542907234
M766_R890_5106	890.452	765.524181113051	560	[M-H]-	765.524181113051
M766_R788_5107	788.111	765.5726293951	893	[M-H]-	765.5726293951
M766_R703_5108	703.1365	765.54299956327	1394	[M-H]-	765.54299956327
M766_R634_5110	634.476	766.374117534067	685	[M-H]-	766.374117534067
M766_R228_5112	228.335	766.451961844185	297	[M-H]-	766.451961844185
M766_R641_5113	640.609	766.43627058458	718	[M-H]-	766.43627058458
M767_R902_5114	901.592	766.527394914033	436.5	[M-H]-	766.527394914033
M767_R810_5115	809.66	766.556080798712	2701	[M-H]-	766.556080798712
M767_R327_5117	326.877	767.231295982926	576	[M-H]-	767.231295982926
M767_R626_5118	625.616	767.382393393715	476	[M-H]-	767.382393393715
M767_R851_5119	850.922	767.44943827375	591.5	[M-H]-	767.44943827375
M768_R691_5120	690.761	767.558769382682	2311.5	[M-H]-	767.558769382682
M767_R630_5121	629.705	767.417868276281	772	[M-H]-	767.417868276281
M768_R857_5122	857.089	767.538498674913	19409	[M-H]-	767.538498674913
M768_R929_5123	928.729	767.538225496247	45167	[M-H]-	767.538225496247
M768_R327_5126	326.877	768.23283761827	331	[M-H]-	768.23283761827
M768_R633_5127	633.112	768.384053559183	1450	[M-H]-	768.384053559183
M768_R882_5128	881.7705	768.497358117685	882.5	[M-H]-	768.497358117685
M768_R639_5129	639.245	768.436061119455	1490	[M-H]-	768.436061119455
M769_R782_5131	781.95	768.617813434086	878	[M-H]-	768.617813434086
M769_R624_5133	623.5725	769.366827145791	500	[M-H]-	769.366827145791
M769_R204_5134	204.311	769.316999116469	5482.5	[M-H]-	769.316999116469
M769_R869_5135	869.4295	769.479247393671	1413	[M-H]-	769.479247393671
M769_R641_5136	641.291	769.407428305386	1350	[M-H]-	769.407428305386
M770_R913_5137	912.695	769.54632563198	5658	[M-H]-	769.54632563198
M770_R642_5140	641.973	770.383741786643	4125.5	[M-H]-	770.383741786643
M770_R204_5141	204.311	770.318686467385	1561.5	[M-H]-	770.318686467385
M770_R878_5142	878.06	770.479287467316	1194	[M-H]-	770.479287467316
M770_R664_5144	663.6995	770.413434176092	904.5	[M-H]-	770.413434176092
M771_R907_5145	906.5245	770.552388102737	40690.5	[M-H]-	770.552388102737
M771_R781_5146	780.718	770.542167463593	1685.5	[M-H]-	770.542167463593
M771_R641_5149	641.291	771.389657078029	1733.5	[M-H]-	771.389657078029
M771_R204_5150	204.311	771.31274033179	1913	[M-H]-	771.31274033179
M771_R794_5151	794.273	771.382241290281	2481	[M-H]-	771.382241290281
M771_R867_5152	866.9655	771.480892277019	4355.5	[M-H]-	771.480892277019
M771_R664_5153	663.6995	771.416194909995	1064	[M-H]-	771.416194909995
M772_R894_5154	894.146	771.550782322988	402	[M-H]-	771.550782322988
M772_R639_5155	639.245	772.381923852412	1099	[M-H]-	772.381923852412
M772_R201_5156	200.5555	772.298357790557	1176	[M-H]-	772.298357790557
M772_R320_5157	319.803	772.388571581851	224	[M-H]-	772.388571581851
M772_R793_5158	793.04	772.385827296044	705.5	[M-H]-	772.385827296044
M772_R666_5159	665.685	772.417245779466	877	[M-H]-	772.417245779466
M772_R233_5160	232.841	772.40400326221	271	[M-H]-	772.40400326221
M773_R907_5161	906.526	772.537645975216	63633	[M-H]-	772.537645975216
M773_R794_5162	794.273	772.626153038119	1526.5	[M-H]-	772.626153038119
M773_R627_5163	626.979	773.377036537163	357	[M-H]-	773.377036537163
M773_R198_5164	198.302	773.303291160101	344.5	[M-H]-	773.303291160101
M773_R791_5165	790.575	773.394952820971	810	[M-H]-	773.394952820971
M773_R641_5166	640.609	773.403367720867	762	[M-H]-	773.403367720867
M774_R928_5167	928.1115	773.546587281914	43769.5	[M-H]-	773.546587281914
M774_R793_5168	793.04	773.628108002848	896	[M-H]-	773.628108002848
M774_R197_5170	196.8	774.277842043005	726	[M-H]-	774.277842043005
M774_R850_5171	849.689	774.485232774905	1428.5	[M-H]-	774.485232774905
M774_R633_5172	633.112	774.410277287593	464	[M-H]-	774.410277287593
M775_R947_5173	947.23	774.546128902118	30113	[M-H]-	774.546128902118
M775_R637_5174	636.518	775.370279275703	616	[M-H]-	775.370279275703
M775_R845_5175	844.752	775.456672792618	3100	[M-H]-	775.456672792618
M775_R637_5176	636.518	775.418044855122	463	[M-H]-	775.418044855122
M776_R776_5177	775.79	775.567853944204	22826	[M-H]-	775.567853944204
M776_R946_5178	945.996	775.543296060998	14111.5	[M-H]-	775.543296060998
M776_R627_5179	626.979	776.384508245026	737.5	[M-H]-	776.384508245026
M776_R848_5180	848.455	776.472237261769	353	[M-H]-	776.472237261769
M776_R627_5181	626.979	776.42618290197	262	[M-H]-	776.42618290197
M777_R937_5182	936.674	776.572928673366	4281	[M-H]-	776.572928673366
M777_R776_5183	775.79	776.569566818815	7065	[M-H]-	776.569566818815
