"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES","NumHDonors","NumHAcceptors","Chemical List PFASMASTER-2024-01-11","Chemical List PFASSTRUCTV5-2024-03-04","input_suspect_testdata","OECDPFAS_list_22012019","PFAS Suspect List_v1.8","PRORISKPFAS"
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID0047329","852317-38-5","OWSLGPREZQMVQP-UHFFFAOYSA-N","C18H12F6N4O2",430.086444944,"NC(=O)c1nc(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n[nH]1",2,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID601022958","2090610-39-0","VTMNFMQRUZKJRY-UHFFFAOYSA-N","C8H4F5NO2",241.016219468,"O=C(O)c1ccnc(C(F)(F)C(F)(F)F)c1",1,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID801026875","NOCAS_1026875","ZLRROBVYNKZBIT-UHFFFAOYSA-N","C38H27F6NOS2",691.143825804,"COc1ccc(C=Cc2ccc3c(C4=C(c5c(C)sc(C=Cc6ccc(C#N)cc6)c5C)C(F)(F)C(F)(F)C4(F)F)c(C)sc3c2)cc1",0,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30917415","93858-69-6","OHNPHEFKAOEHSF-UHFFFAOYSA-N","C7H8F6O2",238.042848816,"FC(C(F)(F)F)C(F)(F)COCC1CO1",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20669794","936233-19-1","APXZAHVXSHBTMK-JZGIKJSDSA-N","C19H20F14N4O7",682.11084406,"Cc1nc(NCCC[C@H](N)C(=O)O)nc(C)c1O.O=C(O)C(F)(F)C(F)(F)C(F)(F)F.O=C(O)C(F)(F)C(F)(F)C(F)(F)F",6,8,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10371374","674786-75-5","ZXPKQENNVJKVQL-UHFFFAOYSA-N","C20H17F17O6",676.075368004,"CCOC(=O)CC1(C(=O)OCC)CC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC1=O",0,6,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90896313","16500-37-1","XKMXDCKJYUSARR-UHFFFAOYSA-N","C6HF13O",335.981981512,"OC(C(F)(F)F)(C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F",1,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30204796","56236-41-0","VMVIOLQWKUPXMI-BYPYZUCNSA-N","C9H7ClF7NO2",329.005353684,"O=C(Cl)[C@@H]1CCCN1C(=O)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,1,0,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30853288","56778-56-4","KQWISRNLGYHBRR-UHFFFAOYSA-N","C11H9F13O",404.044581768,"CCC(=O)C(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID6072051","70225-17-1","YCMYOAOBWUIFST-UHFFFAOYSA-N","C9H12F11NO5S",455.026053904,"O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.OCC[NH2+]CCO",3,5,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID101022060","2089109-87-3","MONIJQFNNNDUEZ-UHFFFAOYSA-O","C12H18F7N2O6S",451.077379836,"C[N+](C)(CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O",2,4,1,0,0,0,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID101033164","2089109-19-1","MRVNAVPFCDGBMW-UHFFFAOYSA-O","C15H20F11N2O6S",565.08664278,"C[N+](C)(CCCN(CCC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O",2,4,1,1,0,0,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID601036294","NOCAS_1036294","MCWVTWBKTVCZGN-UHFFFAOYSA-N","C15H2F26O2",707.963963024,"O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70319055","144429-11-8","KKVIWURNVWFMKO-UHFFFAOYSA-N","C10H8F6S",274.025090576,"Cc1ccc(SC(F)(F)C(F)C(F)(F)F)cc1",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID301022959","205521-85-3","YSIJRFWDPJAZBL-UHFFFAOYSA-N","C10H10F4S",238.0439342,"FC(F)C(F)(F)CSCc1ccccc1",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID501036784","NOCAS_1036784","QCMFSTRALZJITC-UHFFFAOYNA-O","C24H17F33NO3",994.068149664,"C[N+](C)(CCC(=O)O)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",2,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID301035566","NOCAS_1035566","YFDKZXXVUHCBLW-UHFFFAOYNA-N","C17H18F21N2O4S",745.065195676,"C[N+](C)(CCO)CC(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",3,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20892585","1513864-07-7","MLRBWXVBYIXMHE-UHFFFAOYSA-N","C21H18F25NO4S2",887.027805556,"CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",2,4,1,1,0,0,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70771497","143674-86-6","XIVBXKBRJKKXCA-UHFFFAOYSA-N","C11H7Br2F4NO",402.883050924,"O=C(C(Br)=C(NBr)c1ccccc1)C(F)(F)C(F)F",1,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60603935","105935-33-9","ZODGVFVRJCHYMM-UHFFFAOYSA-N","C7H4F8O2",272.008355128,"C=C(C(=O)OCC(F)(F)C(F)(F)F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90379732","19932-27-5","NABHRPSATHTFNS-UHFFFAOYSA-N","C8H8F8O2",288.039655256,"FC(F)C(F)(F)C(F)(F)C(F)(F)COCC1CO1",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID501032849","153968-00-4","PQHNNNGSHXZCHW-UHFFFAOYSA-M","C13H15F17N2O6S2",682.01000794,"C[N+](C)(C)CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=S(=O)([O-])O",2,5,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80497939","67263-11-0","LCUWBGXVHNZDIQ-UHFFFAOYSA-N","C9H10F6S",264.04074064,"FC(F)(F)C(SC1C=CCCC1)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70663085","400629-07-4","AVRFEAFEAWXBPL-UHFFFAOYSA-N","C7F12O",327.97575326,"FC(F)=C(F)C1(F)C(F)(F)OC1(C(F)(F)F)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40382155","261503-40-6","WNIYZRDLOGYCIO-UHFFFAOYSA-N","C8H2F12O2",357.986317944,"O=C(CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F",0,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80881157","94159-84-9","CGRIOEGIXRPCJU-UHFFFAOYSA-N","C11H7F17O2",494.017459204,"OCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",2,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90895467","1512-02-3","GZPAINIKTKBDHV-UHFFFAOYSA-N","C19H23F17O",590.147745096,"OCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00880147","813-45-6","SIVXJSMXRSOFRR-UHFFFAOYSA-N","C7F14O",365.9725597,"O=C(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F",0,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40997985","76660-88-3","MGDSMTFZXQZVIK-UHFFFAOYSA-N","C28H22F4O4",498.145422064,"C#CC(OC(=O)C1(c2ccc(OCC)cc2)CC(F)(F)C1(F)F)c1cccc(Oc2ccccc2)c1",0,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50161630","141283-57-0","PVLQFURUQXYNMA-UHFFFAOYSA-N","C10H7F8N3O3S",401.008037844,"CS(=O)(=O)Nc1ncc(C(F)(F)F)cc1NC(=O)C(F)(F)C(F)(F)F",2,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70850039","572911-07-0","WHWUDHFQFAKLSZ-UHFFFAOYSA-N","C9H9F9O2",320.045883508,"C=COCCOCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80549528","40024-23-5","FUALFUOEBSWDCA-UHFFFAOYSA-N","C11H7F6NO2",299.038097784,"COc1ccc(C(=O)N=C(C(F)(F)F)C(F)(F)F)cc1",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20896629","1604816-60-5","BCNRCFKVKQFNHN-UHFFFAOYSA-M","C8H8F9KO3S",393.968750776,"O=S(=O)([O-])CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+]",0,3,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID7040150","355-46-4","QZHDEAJFRJCDMF-UHFFFAOYSA-N","C6HF13O3S",399.943881752,"O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60880426","39847-39-7","KZJUHXVCAHXJLR-UHFFFAOYSA-N","C8HF18NO4S2",580.905957472,"O=S(=O)(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,4,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80809179","62378-49-8","HYGXFWXLQAVTTN-UHFFFAOYSA-N","C7H10F6O2S",272.03056988,"COC(CC(S)(C(F)(F)F)C(F)(F)F)OC",1,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID401035890","NOCAS_1035890","NKVWYZDDFRHIOJ-UHFFFAOYNA-N","C12H19F9NO3S",428.094193448,"C[N+](C)(C)CC(O)CS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID601033145","166441-47-0","QYIKIXPMYCKTIO-UHFFFAOYSA-N","C17H22F17N2O2S",641.113053684,"CCCN(CCC[N+](C)(C)C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80764178","112340-38-2","ULBFCLBOOZCEJA-UHFFFAOYSA-N","C18H9F17O",564.038194648,"C=C(C)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID901003177","83168-73-4","IQFNZCSQGLXBJM-UHFFFAOYSA-N","C6H8F4O",172.051127756,"C=C(C)COC(F)(F)C(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30385933","5486-63-5","OTGCVBPWWNDMDJ-UHFFFAOYSA-N","C15H10F4O3",314.05660706,"O=C1CC(O)(C(F)(F)C(F)F)Oc2c1ccc1ccccc21",1,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30870511","354-88-1","GKNWQHIXXANPTN-UHFFFAOYSA-N","C2HF5O3S",199.956655992,"O=S(=O)(O)C(F)(F)C(F)(F)F",1,2,1,1,0,0,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70888610","83558-87-6","MSTZGVRUOMBULC-UHFFFAOYSA-N","C15H12F6N2O2",366.080296944,"Nc1cc(C(c2ccc(O)c(N)c2)(C(F)(F)F)C(F)(F)F)ccc1O",4,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10450214","110921-39-6","VJUPHFXDKFWDGW-UHFFFAOYSA-N","C5Cl2F8O",297.91984574,"O=C(C(F)(Cl)Cl)C(F)(F)C(F)(F)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40525025","89129-67-9","DPFCKZBQQWHXKE-UHFFFAOYSA-N","C6H6F4O3",202.025306932,"COC(=O)CC(=O)C(F)(F)C(F)F",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10895621","560-01-0","CQNVNDNWIKZAAI-UHFFFAOYSA-N","C12H17F7O2",326.111677324,"CCCCCCC(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID201023128","101417-69-0","DGNSCPCUDMFPMG-UHFFFAOYNA-N","C10H9F5O",240.057356008,"CC(O)(c1ccccc1)C(F)(F)C(F)(F)F",1,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID0059877","355-38-4","XATLHBQMSOZWBO-UHFFFAOYSA-N","C6F12O",315.97575326,"O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00369821","678-45-5","QYCPVKMFWNBDPV-UHFFFAOYSA-N","C8H2F12O4",389.976147184,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O",2,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40897577","97331-50-5","LKKFNVRPVRAJCV-UHFFFAOYSA-N","C33H42F8N2O4",682.301683584,"CCC(C)(C)c1ccc(OCCCCCC(=O)Nc2ccc(NC(=O)C(F)(F)C(F)(F)C(F)C(F)(F)F)c(O)c2)c(C(C)(C)CC)c1",3,4,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00831230","87981-51-9","NHEQWQLACKVCSO-UHFFFAOYSA-N","C8H6F10O2",324.020811632,"OCC1(CO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F",2,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80556914","94718-25-9","DBPOMYFTYONHGA-UHFFFAOYSA-N","C9F17NO",460.97084336,"FC1(F)OC(F)(F)C(F)(F)N(C2(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C1(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90896393","1433216-60-4","HXHVTGAPDFOURG-UHFFFAOYSA-N","C10H4F7NOS",318.990182288,"O=c1[nH]c2ccc(C(F)(C(F)(F)F)C(F)(F)F)cc2s1",1,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID101026705","NOCAS_1026705","MGYAETYXWNGOHQ-UHFFFAOYSA-N","C20H31F13O3Si",594.183488242,"CCCCO[Si](CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCCC)OCCCC",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40571880","200617-36-3","IOPXGTLNGWAWLY-UHFFFAOYSA-N","C13H8F7N",311.054496796,"Cc1ccc2nc(C(F)(F)C(F)(F)C(F)(F)F)ccc2c1",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID601033614","131320-42-8","LQDARGUHUSPFNL-QMMMGPOBSA-N","C13H11Cl2F4N3O",371.021530212,"FC(F)C(F)(F)OC[C@H](Cn1cncn1)c1ccc(Cl)cc1Cl",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID001034157","919005-12-2","GQDGAMQXGGEOHJ-UHFFFAOYNA-N","C6H2F10O4",327.979340744,"O=C(O)C(F)(F)C(F)OC(F)(F)C(F)(F)OC(F)(F)F",1,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30896655","170778-67-3","KWTDUEMEIALFQP-UHFFFAOYSA-N","C22H20F17IN2O2",794.02980562,"C[N+](C)(C)CCCNC(=O)c1ccc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)cc1.[I-]",1,2,1,1,0,1,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50379859","161981-35-7","PYOIUKBYPXQLLT-UHFFFAOYSA-N","C12H13F13O",420.075881896,"OCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80892485","72007-68-2","UZUFPBIDKMEQEQ-UHFFFAOYSA-M","C9F17O2",462.96268398,"O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90804377","62888-44-2","QYMMVRURTDRYLL-UHFFFAOYSA-N","C6F9N",256.98870298,"FC1=NC(F)=C1C(F)(C(F)(F)F)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60176215","2180-30-5","JCNFGVSJUHFARO-UHFFFAOYSA-N","C18H10F12O2",486.0489182,"OC(c1ccc(-c2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1)(C(F)(F)F)C(F)(F)F",2,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10447346","99643-24-0","LVRINBHZCAUHAD-UHFFFAOYSA-N","C3F4IN",252.90115988,"N#CC(F)(F)C(F)(F)I",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID90895705","133377-48-7","IHGUGSBDMLHOJL-UHFFFAOYSA-N","C14H13F17O2",536.064409396,"CCOC(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCC",0,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30848033","90292-38-9","RLTXKMUREFPOAZ-RQOWECAXSA-N","C7H6F8O",258.029090572,"COC/C=C(\F)C(F)(F)C(F)(F)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID70335699","2261-09-8","TXJKATBVTOHLTD-UHFFFAOYSA-N","C12H13F11O2",398.073990076,"CCCCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID601036832","NOCAS_1036832","AISBVCHDDFOQPW-UHFFFAOYNA-N","C23H11F36NO",1001.026579892,"CN(C)CC(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID80320031","79834-53-0","NYBUZFTZSAVERO-UHFFFAOYSA-N","C17H14F6N4O2",420.102095008,"Nc1ccccc1NC(=O)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccccc1N",4,4,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60785487","425639-05-0","VZIFRAPVRSPCTP-UHFFFAOYSA-N","C9H6F8O3",314.018919812,"O=C(CC(=O)C(F)(F)C(F)F)CC(=O)C(F)(F)C(F)F",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID2070508","67584-56-9","FZWFDJBZTLTRGH-UHFFFAOYSA-N","C11H10F11NO4S",461.01548922,"C=CC(=O)OCCN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,4,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID801022354","40891-98-3","XSVNBEJYJNCBDJ-UHFFFAOYSA-N","C4HF9O2",251.983283252,"FC(F)OC(F)(F)C(F)(F)OC(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50880415","38565-53-6","HMXSIEIEXLGIET-UHFFFAOYSA-N","C11H5F17O",476.00689452,"FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC1CO1",0,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID701024721","2416366-19-1","LYJPVDHDRJXWPG-UHFFFAOYNA-N","C7H3F11O7S",439.942383856,"O=C(O)C(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)O)C(F)(F)F",2,5,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00441939","316826-66-1","ZIZPSSXZSNIUPK-UHFFFAOYSA-N","C6H3F9N4O4S3",461.917271556,"NS(=O)(=O)c1nnc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)s1",2,7,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10163039","145441-35-6","NCHHIFOOABLJFB-UHFFFAOYSA-N","C19H22F17NO2",619.137908684,"C[N+](C)(CCCCCC(=O)[O-])CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID601033119","608299-08-7","WFZJYADZJMGVDA-UHFFFAOYSA-N","C10H13F11OSi",386.056001986,"CO[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00850027","57344-87-3","SCVONXPFDAWSBX-UHFFFAOYSA-N","C17H5F19O3",617.9935302,"O=C(O)c1ccccc1OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID20896588","1882109-78-5","WWMBSMIBXPWLPT-UHFFFAOYSA-N","C8HF15O2",413.973702572,"O=C(O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50882934","213740-80-8","GGKNUPBFZOOSQW-UHFFFAOYSA-M","C28H26F17IO3S",892.037593432,"CC(C)(C)c1ccc([I+]c2ccc(C(C)(C)C)cc2)cc1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID501022662","1244856-06-1","UGGFKKOFJCCLPW-UHFFFAOYSA-N","C12H9F17O2Si",536.010035798,"C[Si](C)(C)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID50881028","93776-11-5","XTGCLCQOUPEKCR-UHFFFAOYSA-N","C31H45F19O11",954.26584844,"COCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F",1,11,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID40379267","356-30-9","QHBCZMRCKGKVSR-UHFFFAOYSA-N","C7H5F7O2",254.01777694,"CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)F",0,2,1,1,0,1,1,1
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID30622698","74359-06-1","RNMOMNJMYZWWGF-UHFFFAOYSA-N","C6H3F7O2",240.002126876,"C=C(F)C(=O)OC(C(F)(F)F)C(F)(F)F",0,2,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID00771905","144295-00-1","RQUUNYKQJTVEJD-UHFFFAOYSA-N","C9H8F9IO",429.947616856,"CC(C)(O)C(I)=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F",1,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID101040111","57041-64-2","SBASELMSUQKBDN-UHFFFAOYNA-N","C3HClF6O",201.962011652,"FC(F)OC(F)(Cl)C(F)(F)F",0,1,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID60146796","10487-11-3","UTINOFCCXUSLQP-UHFFFAOYSA-N","C9H6F12O3",390.012532692,"O=C(CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F",2,3,1,1,0,0,0,0
"https://comptox.epa.gov/dashboard/chemical/details/DTXSID10787077","59655-40-2","SIIPXLOPTIJUIN-UHFFFAOYSA-N","C13H6ClF11O",421.993152912,"FC(Oc1ccc(CCl)cc1)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F",0,1,1,1,0,0,0,0
