"ID","CAS","INCHIKEY","FORMULA","MONOISOTOPIC_MASS","SMILES"
4028,NA,"DXMSQLPTUXDTEM-UHFFFAOYSA-O","C17H22F17N2O6S2",737.064783164,"C[N+](CCO)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O"
4029,NA,"UJMONHMGXBIDMI-UHFFFAOYSA-O","C18H22F19N2O6S2",787.061589604,"C[N+](CCO)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O"
4030,NA,"ULOQFXFYDKLBRU-UHFFFAOYSA-O","C19H22F21N2O6S2",837.058396044,"C[N+](CCO)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O"
4031,NA,"DVJGIYNNCDTZFV-UHFFFAOYSA-O","C20H22F23N2O6S2",887.055202484,"C[N+](CCO)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O"
4032,NA,"OZSRBXOTXRLRCC-UHFFFAOYSA-O","C21H22F25N2O6S2",937.052008924,"C[N+](CCO)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O"
4033,NA,"GMCPYOZYFBZIFS-UHFFFAOYSA-O","C12H24F5N2O6S2",451.099594588,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)F"
4034,NA,"TXCJDGOAAYKATG-UHFFFAOYSA-O","C13H24F7N2O6S2",501.096401028,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)F"
4035,NA,"UFLUYVACICEHCZ-UHFFFAOYSA-O","C14H24F9N2O6S2",551.093207468,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4036,NA,"QCCXYHHEWZOHKF-UHFFFAOYSA-O","C15H24F11N2O6S2",601.090013908,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4037,NA,"LGHFBKYMMQYVND-UHFFFAOYSA-O","C17H24F15N2O6S2",701.083626788,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4038,NA,"ZSVZRHPTZPXWJJ-UHFFFAOYSA-O","C19H24F19N2O6S2",801.077239668,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4039,NA,"XWMAPPWNSOJZPD-UHFFFAOYSA-O","C20H24F21N2O6S2",851.074046108,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4040,NA,"QQFOGRCZCHZPBO-UHFFFAOYSA-O","C21H24F23N2O6S2",901.070852548,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4041,NA,"ZBLIHEVTDTZCAJ-UHFFFAOYSA-O","C22H24F25N2O6S2",951.067658988,"C[N+](C)(CCO)CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4042,NA,"HWPNNNMIXSXSKH-UHFFFAOYSA-N","C24H18F34NO6P",1093.032883406,"O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4043,NA,"VEFKRYAFYQTEHV-UHFFFAOYSA-N","C10H10F13O3PS",487.98806867,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4044,NA,"VRLAHBOFJISSOO-UHFFFAOYSA-N","C12H10F17O3PS",587.98168155,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4045,NA,"MDGALAPHMPWYQS-UHFFFAOYSA-N","C6H8F6O4S",290.004749056,"O=S(=O)(O)OCCC(F)C(F)C(F)C(F)(F)F"
4046,NA,"UTGAGDCMDRUBTA-UHFFFAOYSA-N","C18HF38O2P",1001.910738262,"O=P(O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4047,NA,"RKLDUEMWNXOSPP-UHFFFAOYSA-N","C10HF22O2P",601.936286742,"O=P(O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4048,NA,"JCIHFTIEOXQJHO-UHFFFAOYSA-N","C8H3F13O4",409.982375436,"O=C(O)COC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F"
4049,NA,"UAYQEKBPFNNGSX-UHFFFAOYSA-N","C5H3F7O4",259.991956116,"O=C(O)COC(F)(F)C(F)(F)OC(F)(F)F"
4050,NA,"QLRRNFFYOHDQOQ-UHFFFAOYSA-N","C7H3F11O4",359.985568996,"O=C(O)COC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F"
4051,NA,"KRSYQGXCVSTLKV-UHFFFAOYSA-N","C8H3F13O3",393.987460816,"O=C(O)COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4052,NA,"BZDMESLXYNZRNC-UHFFFAOYSA-N","C9H3F15O5",475.974096496,"O=C(O)COC(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F"
4053,NA,"LQBYFRXNVGCIFD-UHFFFAOYSA-N","C10H3F17O5",525.970902936,"O=C(O)COC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F"
4054,NA,"GHVHGLNEHMMXAV-UHFFFAOYSA-N","C5H2F8O4",277.982534304,"O=C(O)C(F)OC(F)(F)C(F)(F)OC(F)(F)F"
4055,NA,"QDNOXDZXAQJYTE-UHFFFAOYSA-N","C8H2F14O4",427.972953624,"O=C(O)C(F)(F)C(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F"
4056,NA,"NHXHIJIMSICWIR-UHFFFAOYSA-N","C6H2F10O4",327.979340744,"O=C(O)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F"
4057,NA,"LNAKEXMFSBKUQU-UHFFFAOYSA-N","C4H2F6O3",211.990813244,"O=C(O)C(F)(F)C(F)OC(F)(F)F"
4058,NA,"JLHBBZCGHLJPBC-UHFFFAOYSA-N","C10H2F18O7",575.951310364,"O=C(O)C(F)(F)C(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F"
4059,NA,"RKROJFFHLYGHGC-UHFFFAOYSA-N","C9H2F16O7",525.954503924,"O=C(O)C(F)(F)C(F)OC(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F"
4060,NA,"INYLLHFKCABKHI-UHFFFAOYSA-N","C8H2F14O6",459.962782864,"O=C(O)C(F)(F)C(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F"
4061,NA,"WEFXETMZOCKMMX-UHFFFAOYSA-N","C7H2F12O6",409.965976424,"O=C(O)C(F)(F)C(F)OC(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F"
4062,NA,"VJLPNUZLAJLMQV-UHFFFAOYSA-N","C9H2F16O6",509.959589304,"O=C(O)C(F)(F)C(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)C(F)(F)F"
4063,NA,"KLFDTHVJLDHTLX-UHFFFAOYSA-N","C7H2F12O5",393.971061804,"O=C(O)C(F)(F)C(F)C(F)(F)OC(F)(F)OC(F)(F)OC(F)(F)F"
4064,NA,"RSDMTEBZKUOQKK-UHFFFAOYSA-N","C8H2F14O5",443.967868244,"O=C(O)C(F)(F)C(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)OC(F)(F)F"
4065,NA,"HSQKIMAYNZYBQK-UHFFFAOYSA-N","C8H6F10O4",356.010640872,"O=C(O)CCOC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F"
4066,NA,"YCOATWMRSJDEFY-UHFFFAOYSA-N","C8H5F11O4",374.00121906,"O=C(O)CCOC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F"
4067,NA,"XLWPSCROLZWCFY-UHFFFAOYSA-N","C9H4F14O5",457.983518308,"O=C(O)COC(F)(F)C(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F"
4068,NA,"FLTHVWFEQOTAII-UHFFFAOYSA-N","C5H4F6O4",242.001377928,"O=C(O)COC(F)(F)C(F)OC(F)(F)F"
4069,NA,"PMLRCZDTMRVYDU-UHFFFAOYSA-N","C7H4F10O4",341.994990808,"O=C(O)COC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F"
4070,NA,"ILJAMJMMAJVXGY-UHFFFAOYSA-N","C10H4F16O5",507.980324748,"O=C(O)COC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F"
4071,NA,"WHGFMLVGYMAHGO-UHFFFAOYSA-N","C5H4F6O3",226.006463308,"O=C(O)COC(F)(F)C(F)C(F)(F)F"
4072,NA,"IHDYADYLSULBLI-UHFFFAOYSA-N","C8H4F12O3",375.996882628,"O=C(O)COC(F)(F)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4073,"17527-31-0","AVVYSSRKCWEPBH-UHFFFAOYSA-N","C7H7F5O2",218.036620564,"C=CC(=O)OCCC(F)(F)C(F)(F)F"
4074,NA,"HJILFNNSMFGNHW-UHFFFAOYSA-N","C8H9F10O4P",390.007877598,"O=P(O)(OCCC(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)F"
4075,NA,"NPAZAXKIXOUKJR-UHFFFAOYSA-N","C4H6F5O4P",243.992386402,"O=P(O)(O)OCCC(F)(F)C(F)(F)F"
4076,NA,"MIJIUTZSZUSXNL-UHFFFAOYSA-N","C12H12F15O4P",536.023368794,"O=P(OCCC(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)F"
4077,NA,"VWCCNJKABGONRR-UHFFFAOYSA-N","C12H9F18O4P",589.995103358,"O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4078,NA,"HGJOCYPJVZHOJZ-UHFFFAOYSA-N","C15H13F18NO2",581.065886616,"O=C(O)CCN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4079,NA,"NUMHWGYJTPIALX-UHFFFAOYSA-N","C17H13F22NO2",681.059499496,"O=C(O)CCN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4080,NA,"ZBYZGJHNVXCWAV-UHFFFAOYSA-N","C17H17F18O4PS2",722.001845614,"O=P1(O)OCC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CO1"
4081,NA,"RTWBXVKDNXSYBW-UHFFFAOYSA-N","C14H9F22O4P",689.988716238,"O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4082,NA,"RUTLPOYFPHRJQB-UHFFFAOYSA-N","C10H9F14O4P",490.001490478,"O=P(O)(OCCC(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4083,NA,"XNSNNRKDRFZRAD-UHFFFAOYSA-N","C19H13F26NO2",781.053112376,"O=C(O)CCN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4084,NA,"BZLROYIEUXHARU-UHFFFAOYSA-N","C21H13F30NO2",881.046725256,"O=C(O)CCN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4085,NA,"XHVRMGDVEUBXRV-UHFFFAOYSA-N","C19H17F22O4PS2",821.995458494,"O=P1(O)OCC(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CO1"
4086,NA,"JLCUCCJNTDLYSC-UHFFFAOYSA-N","C28H18F42NO6P",1293.020109166,"O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4087,NA,"KJIHAZWZWKZPCJ-UHFFFAOYSA-N","C30H18F46NO6P",1393.013722046,"O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4088,NA,"NOCOXFIGUJJQSD-UHFFFAOYSA-N","C34H18F54NO6P",1593.000947806,"O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4089,NA,"YILWXQGFXIESNI-UHFFFAOYSA-N","C32H18F50NO6P",1493.007334926,"O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4090,NA,"JMHDGTAYXOAVPX-UHFFFAOYSA-N","C12H18F10NO6P",493.071206126,"O=P(OCCC(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)F)ON(CCO)CCO"
4091,NA,"DUZMJMCJZQLZTA-UHFFFAOYSA-N","C16H18F18NO6P",693.058431886,"O=P(OCCC(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4092,NA,"DRXRINZEKMUTRV-UHFFFAOYSA-N","C20H18F26NO6P",893.045657646,"O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4093,NA,"KRDDYPINPUOOIY-UHFFFAOYSA-N","C18H18F22NO6P",793.052044766,"O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4094,NA,"WBIRXIFKQPSYED-UHFFFAOYSA-N","C14H18F14NO6P",593.064819006,"O=P(OCCC(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4095,NA,"HJMIHDBQAAYWPL-UHFFFAOYSA-N","C22H18F30NO6P",993.039270526,"O=P(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)ON(CCO)CCO"
4096,NA,"LFRHEKIZCJIYQF-UHFFFAOYSA-N","C14H10F21O3PS",687.97529443,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4097,NA,"HNGHLHASTNOVRJ-UHFFFAOYSA-N","C16H10F25O3PS",787.96890731,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4098,NA,"FGHXPKFLHWWSTQ-UHFFFAOYSA-N","C18H10F29O3PS",887.96252019,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4099,NA,"BCFOHFJVYTWWAM-UHFFFAOYSA-N","C20H10F33O3PS",987.95613307,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4100,NA,"OJCVKTDAGXQAHQ-UHFFFAOYSA-N","C22H10F37O3PS",1087.94974595,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4101,NA,"OQHPBAWRDFTVIX-UHFFFAOYSA-N","C6H10F5O3PS",288.00084291,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)F"
4102,NA,"FYLJWBAXDKFEHB-UHFFFAOYSA-N","C24H10F41O3PS",1187.94335883,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4103,NA,"OKVBJWPEKJVBCH-UHFFFAOYSA-N","C8H10F9O3PS",387.99445579,"O=P(O)(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4104,NA,"XHQGPGPQFCYYLS-UHFFFAOYSA-N","C7H3F13O4S",429.954446436,"O=S(=O)(O)CC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F"
4105,NA,"ULHQCGRTHRHPEJ-UHFFFAOYSA-N","C6H4F8O4",291.998184368,"O=C(O)COC(F)C(F)(F)OC(F)(F)C(F)(F)F"
4106,NA,"ZCUFLWDIGZIKMW-UHFFFAOYSA-N","C6H4F8O3",276.003269748,"O=C(O)CC(F)C(F)(F)C(F)(F)OC(F)(F)F"
4107,NA,"ZIJFPCAWCPOACO-UHFFFAOYSA-N","C7H4F10O3",326.000076188,"O=C(O)COC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4108,NA,"XPPITGXHKDANFC-UHFFFAOYSA-N","C17HF33O3",879.939875152,"O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4109,NA,"SEOLKQFIWTZCMP-UHFFFAOYSA-O","C9H14F7N2O2",315.094350228,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)F"
4110,NA,"ZUICBTWTXSFBLG-UHFFFAOYSA-O","C15H14F19N2O2",615.075188868,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4111,NA,"YULFJYTUPAQITO-UHFFFAOYSA-O","C17H14F23N2O2",715.068801748,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4112,NA,"RXBCPKUSJZKHFF-UHFFFAOYSA-O","C7H14F3N2O2",215.100737348,"C[N+](C)(O)CCCN=C(O)C(F)(F)F"
4113,NA,"LSBMWANXHYAPBS-UHFFFAOYSA-O","C12H14F13N2O2",465.084769548,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4114,NA,"SGHPMYAACKSMFM-UHFFFAOYSA-O","C11H14F11N2O2",415.087963108,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4115,NA,"KFCMMRJYVQENCT-UHFFFAOYSA-O","C14H14F17N2O2",565.078382428,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4116,NA,"QRAQHIXMVCGVOI-UHFFFAOYSA-O","C20H14F29N2O2",865.059221068,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4117,NA,"DGUIFCCNZXLQHS-UHFFFAOYSA-O","C10H14F9N2O2",365.091156668,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4118,NA,"JDXWPCKLJWSBFU-UHFFFAOYSA-O","C8H14F5N2O2",265.097543788,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)F"
4119,NA,"GFQGPDQVDTXBNB-UHFFFAOYSA-O","C19H14F27N2O2",815.062414628,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4120,NA,"JYCOEFRCPFFBKH-UHFFFAOYSA-O","C18H14F25N2O2",765.065608188,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4121,NA,"KGZZFCZCJXLWIL-UHFFFAOYSA-O","C16H14F21N2O2",665.071995308,"C[N+](C)(O)CCCN=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4122,NA,"ZLRHRFIWZRJFDV-UHFFFAOYSA-N","C4H4F4O2",160.014742248,"O=C(O)CC(F)C(F)(F)F"
4123,NA,"CMTAMCYWGPMWNV-UHFFFAOYSA-N","C10H4F16O2",459.995580888,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4124,NA,"GRLFNRSOOKOYMF-UHFFFAOYSA-N","C12H4F20O2",559.989193768,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4125,NA,"RVBYMZGLYMFAOA-UHFFFAOYSA-N","C17H4F30O2",809.973225968,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4126,NA,"DBWLRRNCLMQWOC-UHFFFAOYSA-N","C7H4F10O2",310.005161568,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4127,NA,"NUUFTYPOTUDOSL-UHFFFAOYSA-N","C16H4F28O2",759.976419528,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4128,NA,"YEYQOACCYPPWHG-UHFFFAOYSA-N","C9H4F14O2",409.998774448,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4129,NA,"VRDYFGAPTXONQX-UHFFFAOYSA-N","C8H4F12O2",360.001968008,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4130,NA,"CLHHACCUULBDGA-UHFFFAOYSA-N","C15H4F26O2",709.979613088,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4131,NA,"HHPCXQXRDOOGGQ-UHFFFAOYSA-N","C5H4F6O2",210.011548688,"O=C(O)CC(F)C(F)(F)C(F)(F)F"
4132,NA,"SHJWFIDAWODQSR-UHFFFAOYSA-N","C3H4F2O2",110.017935808,"O=C(O)CC(F)F"
4133,NA,"ZJROEBVHBRPCSG-UHFFFAOYSA-N","C14H4F24O2",659.982806648,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
4134,NA,"GIUVVQSZDOVZRH-UHFFFAOYSA-N","C13H4F22O2",609.986000208,"O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F"
