PREFERRED_NAME,LIST_ID,INCHIKEY,FORMULA,MONOISOTOPIC_MASS,SMILES,NumHDonors,NumHAcceptors,TYPE,MD,KMD,modulo,parent,rep_unit,rep_mass,rep_num,residual,residual_charge,residual_mass,ACRONYM
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=4, m=11",PRORISKPFAS.csv,AVSNYEDFTJDYHQ-UHFFFAOYSA-N,C30H45F17O11,904.2690417,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,11,Suspect,0.2690417,-0.326802138,4.32652578,C30H45F17O11,CF2,49.99680644,8,C22H45F1O11,neutral,504.2945905,NA
4-Heptadecafluorooctanesulfonamidobenzenesulfonic acid sodium salt,PRORISKPFAS.csv,RIWUZBXYBKWGOT-UHFFFAOYSA-N,C14H6F17NO5S2,654.9415932,O=S(=O)(O)c1ccc(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,2,4,Suspect,-0.0584068,0.016572222,4.98310948,C14H6F17NO5S2,CF2,49.99680644,8,C6H6F1N1O5S2,neutral,254.9671425,NA
"Praseodymium, tris[6,6,7,7,8,8,8-heptafluoro-2,2-di(methyl-d3)-3,5-octanedion-1,1,1-d3-ato-O,O']- (9CI)",PRORISKPFAS.csv,DCPYXGMLIRLWSP-GQALSZNTSA-N,C10H11F7O2,296.064727,[2H]C([2H])([2H])C(C(=O)C=C(O)C(F)(F)C(F)(F)C(F)(F)F)(C([2H])([2H])[2H])C([2H])([2H])[2H],1,2,Suspect,0.064727,-0.083638217,46.0806948,C10H11F7O2,CF2,49.99680644,3,C7H11F1O2,neutral,146.0743078,NA
Sodium 2-((nonafluorobutylsulfonylamino)methyl)benzenesulfonate,PRORISKPFAS.csv,AYBWYLPJRRPFMD-UHFFFAOYSA-N,C11H8F9NO5S2,468.9700176,O=S(=O)(O)c1ccccc1CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,4,Suspect,-0.0299824,2.68E-05,18.99875964,C11H8F9NO5S2,CF2,49.99680644,4,C7H8F1N1O5S2,neutral,268.9827926,NA
"double bond-, H-, ether-substituted perfluoroalkyl (linear) carboyxlic acids, n=10",PRORISKPFAS.csv,BAFVVEVIGZTCPA-UHFFFAOYSA-N,C15H4F24O3,687.9777208,O=C(O)COC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=CC(F)(F)F,1,2,Suspect,-0.0222792,-0.021665569,38.01923708,C15H4F24O3,CF2,49.99680644,12,C3H4O3,neutral,88.01604399,NA
"Potassium 5,5,6,6,7,7,8,8,8-nonafluorooctane-1-sulfonate",PRORISKPFAS.csv,JWJFBKZNPONKIG-UHFFFAOYSA-N,C8H9F9O3S,356.0128687,O=S(=O)(O)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,2,Suspect,0.0128687,-0.035609122,6.03522362,C8H9F9O3S,CF2,49.99680644,4,C4H9F1O3S1,neutral,156.0256434,NA
TP_3169,PRORISKPFAS.csv,BCZXDEBYEBQJCV-UHFFFAOYSA-N,C7HF15O,385.9787877,OC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,-0.0212123,-0.003442203,36.00114262,C7HF15O,CF2,49.99680644,7,H1F1O1,neutral,36.00114287,NA
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=6, m=12",PRORISKPFAS.csv,BDBOAAMFDWNWQJ-UHFFFAOYSA-N,C36H49F25O12,1148.282482,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,12,Suspect,0.282482,-0.355828865,48.35274032,C36H49F25O12,CF2,49.99680644,12,C24H49F1O12,neutral,548.3208052,NA
"Sulfonic acids, C6-8-alkane, perfluoro, compds. with polyethylene-polypropylene glycol bis(2-aminopropyl) ether",PRORISKPFAS.csv,BDINZLWTVNXLEF-UHFFFAOYSA-N,C19H24F18N2O7S2,798.0737502,CC(COCCOC(C)COCC(C)NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,7,Suspect,0.0737502,-0.124727384,48.1216536,C19H24F18N2O7S2,CF2,49.99680644,9,C10H24N2O7S2,neutral,348.1024931,NA
"double bond-perfluoroalkyl alcohols, n=1",PRORISKPFAS.csv,BDKPQGHXQQEJBT-UHFFFAOYSA-N,C4HF7O,197.9915621,OC(F)(F)C(F)=C(F)C(F)(F)F,1,1,Suspect,-0.0084379,-0.004208866,48.00114278,C4HF7O,CF2,49.99680644,3,C1H1F1O1,neutral,48.00114287,NA
N-[[4-[(Heptadecafluorononenyl)oxy]phenyl]sulfonyl]-N-methylglycine sodium salt,PRORISKPFAS.csv,XBKPBKCMAADGGE-UHFFFAOYSA-N,C18H10F17NO5S,675.0008226,CN(CC(=O)O)S(=O)(=O)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1,4,Suspect,0.0008226,-0.043938466,25.04233888,C18H10F17NO5S,CF2,49.99680644,8,C10H10F1N1O5S1,neutral,275.0263716,NA
"ketone perfluoroalkyl (linear) carboxylic acids_i, n=4",PRORISKPFAS.csv,BIBWLIFHZGCURQ-UHFFFAOYSA-N,C5HF9O4S,327.945183,O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O,1,3,Suspect,-0.054817,0.03386941,27.96434436,C5HF9O4S,CF2,49.99680644,4,C1H1F1O4S1,neutral,127.9579577,NA
"H-substituted Perfluoroalkyl (linear) dicarboxylic acids, n=11",PRORISKPFAS.csv,BJLZQHVYBLNTGP-UHFFFAOYSA-N,C14H3F23O4,671.9664072,O=C(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O,2,2,Suspect,-0.0335928,-0.009329242,22.00792348,C14H3F23O4,CF2,49.99680644,11,C3H3F1O4,neutral,122.0015368,NA
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=3, m=19",PRORISKPFAS.csv,BLNODCPZFKZPNU-UHFFFAOYSA-N,C44H77F13O19,1156.485147,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,19,Suspect,0.485147,0.440982188,6.55859888,C44H77F13O19,CF2,49.99680644,6,C38H77F1O19,neutral,856.5043085,NA
"double bond-perfluoroalkyl alcohols, n=0",PRORISKPFAS.csv,BMKMWAWALQURHH-UHFFFAOYSA-N,C3HF5O,147.9947557,OC(F)=C(F)C(F)(F)F,1,1,Suspect,-0.0052443,-0.004208906,48.00114282,C3HF5O,CF2,49.99680644,2,C1H1F1O1,neutral,48.00114287,NA
"[4,4,5,5,6,6,7,7,8,8,9,9,10,11,11,11-hexadecafluoro-2-hydroxy-10-(trifluoromethyl)undecyl]trimethylammonium iodide",PRORISKPFAS.csv,MGOWOXJUPIMVLG-UHFFFAOYSA-N,C15H15F19NO,586.0850249,C[N+](C)(C)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1,1,Suspect,0.0850249,-0.122461245,36.12015406,C15H15F19NO,CF2,49.99680644,9,C6H15F1N1O1,neutral,136.1137673,NA
"Cl-substituted,ether-substituted perfluoroalkyl (linear)sulfonic acids, n=7",PRORISKPFAS.csv,BPKLDJPVABGUPE-UHFFFAOYSA-N,C9HClF18O4S,581.8996646,O=S(=O)(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,1,3,Suspect,-0.1003354,0.063166396,31.93479376,C9HClF18O4S,CF2,49.99680644,9,H1O4S1Cl1,neutral,131.9284072,NA
Sodium [[[(tridecafluorohexyl)sulphonyl]amino]methyl]benzenesulphonate,PRORISKPFAS.csv,YHKMNNCWYKKKLZ-UHFFFAOYSA-N,C13H8F13NO5S2,568.9636304,O=S(=O)(O)c1ccccc1CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,4,Suspect,-0.0363696,2.69E-05,18.99875956,C13H8F13NO5S2,CF2,49.99680644,6,C7H8F1N1O5S2,neutral,268.9827926,NA
"N'-[(2Z)-5,5,6,6,7,7,7-Heptafluoro-4-oxohept-2-en-2-yl]benzohydrazide",PRORISKPFAS.csv,CBPLYQHOYNDADX-UHFFFAOYSA-N,C14H11F7N2O2,372.070875,CC(=CC(=O)C(F)(F)C(F)(F)C(F)(F)F)NNC(=O)c1ccccc1,2,3,Suspect,0.070875,-0.094641131,22.09322992,C14H11F7N2O2,CF2,49.99680644,3,C11H11F1N2O2,neutral,222.0804558,NA
"1-Propanaminium, 2-hydroxy-N,N,N-trimethyl-, 3-[(.gamma.-.omega.-perfluoro-C6-20-alkyl)thio] derivs., chlorides",PRORISKPFAS.csv,CDEMSYIHYQLSHQ-UHFFFAOYSA-N,C10H10F13NOS,439.0275513,CN(C)CC(O)SC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,3,Suspect,0.0275513,-0.055594308,39.05309978,C10H10F13NOS,CF2,49.99680644,6,C4H10F1N1O1S1,neutral,139.0467132,NA
"di Cl-substituted perfluoroalkyl (linear) sulfonic acids, C8",PRORISKPFAS.csv,CGODWUGSMMVSOB-UHFFFAOYSA-N,C8HCl2F15O3S,531.878393,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(Cl)C(F)(F)C(F)(F)C(F)(Cl)C(F)(F)F,1,2,Suspect,-0.121607,0.087633119,31.9103286,C8HCl2F15O3S,CF2,49.99680644,7,C1H1F1O3S1Cl2,neutral,181.9007485,NA
"multiple ether-substituted Perfluoroalkyl (linear) sulfonic acids, n=8",PRORISKPFAS.csv,CHIKSHGBHSNKQY-UHFFFAOYSA-N,C12HF25O5S,731.9145489,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1,4,Suspect,-0.0854511,0.038699853,31.95925874,C12HF25O5S,CF2,49.99680644,12,H1F1O5S1,neutral,131.9528724,NA
"1-Propanesulfonic acid, 3-[ethyl[(heptadecafluorooctyl)sulfonyl]amino]-, sodium salt",PRORISKPFAS.csv,MZTFMYCWSMOEGV-UHFFFAOYSA-N,C13H12F17NO5S2,648.9885434,CCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,4,Suspect,-0.0114566,-0.029997725,49.02686612,C13H12F17NO5S2,CF2,49.99680644,8,C5H12F1N1O5S2,neutral,249.0140927,NA
"Cl-substituted perfluoroalkyl (linear) carboyxlic acids_i, n=13",PRORISKPFAS.csv,CHLPJPFPFIAASS-UHFFFAOYSA-N,C14HClF26O2,729.9249902,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl,1,1,Suspect,-0.0750098,0.028385637,29.96970004,C14HClF26O2,CF2,49.99680644,13,C1H1O2Cl1,neutral,79.96650695,NA
"ether-substituted Perfluoroalkyl (linear) sulfonic acids_i, n=7",PRORISKPFAS.csv,CHSXUTCKDLVDHI-UHFFFAOYSA-N,C11HF23O4S,665.9228278,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(C(F)(F)F)C(F)(F)F,1,3,Suspect,-0.0771722,0.034636193,15.96434408,C11HF23O4S,CF2,49.99680644,11,H1F1O4S1,neutral,115.9579577,NA
"ether-substituted Perfluoroalkyl (linear) sulfonic acids_ii, n=6",PRORISKPFAS.csv,CICKOEJRSAKYFC-UHFFFAOYSA-N,C8HF17O4S,515.9324086,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1,3,Suspect,-0.0675914,0.034636073,15.9643442,C8HF17O4S,CF2,49.99680644,8,H1F1O4S1,neutral,115.9579577,NA
"H-substituted perfluoroalkyl (linear) sulfonic acids_ii, n=8",PRORISKPFAS.csv,CIKJPNFMVNXTBQ-UHFFFAOYSA-N,C10H2F20O3S,581.9405287,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,1,2,Suspect,-0.0594713,0.022299686,31.97565786,C10H2F20O3S,CF2,49.99680644,10,H2O3S1,neutral,81.97246492,NA
"multiple H-substituted perfluoroalkyl (linear) carboxylic acids, n=2",PRORISKPFAS.csv,CLETVOIFUYDZSQ-UHFFFAOYSA-N,C6H6F6O2,224.0271986,O=C(O)C(F)(F)CC(F)(F)CC(F)F,1,1,Suspect,0.0271986,-0.0415084,24.03997284,C6H6F6O2,CF2,49.99680644,3,C3H6O2,neutral,74.03677943,NA
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=3, m=18",PRORISKPFAS.csv,CLLNGGGNJKBERF-UHFFFAOYSA-N,C42H73F13O18,1112.458932,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,18,Suspect,0.458932,0.470009374,12.52919032,C42H73F13O18,CF2,49.99680644,6,C36H73F1O18,neutral,812.4780937,NA
"N,N-Diethyl-1,1,1,2,2,3,3,5,6,6,8,9,9,11-tetradecafluoro-N-methyl-12-oxo-5,8,11-tris(trifluoromethyl)-4,7,10-trioxa-13-azahexadecan-16-aminium iodide",PRORISKPFAS.csv,TYUHVLFBGXOJSW-UHFFFAOYSA-O,C20H19F23N2O4,788.0977557,CC[N+](C)(CC)CCCNC(=O)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F,1,4,Suspect,0.0977557,-0.148095665,38.1456591,C20H19F23N2O4,CF2,49.99680644,11,C9H19F1N2O4,neutral,238.1328853,NA
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=3, m=15",PRORISKPFAS.csv,CNSCOBFDJJVZFM-UHFFFAOYSA-N,C36H61F13O15,980.3802879,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,15,Suspect,0.3802879,-0.442909965,30.44096554,C36H61F13O15,CF2,49.99680644,6,C30H61F1O15,neutral,680.3994495,NA
2-Hydroxy-3-[ethyl[(nonafluorobutyl)sulfonyl]amino]propanesulfonic acid monoammonium salt,PRORISKPFAS.csv,JERHEVJCXZZPMS-UHFFFAOYSA-N,C9H12F9NO6S2,464.9962324,CCN(CC(O)CS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,5,Suspect,-0.0037676,-0.025934164,15.02497444,C9H12F9NO6S2,CF2,49.99680644,4,C5H12F1N1O6S2,neutral,265.0090073,NA
"perfluoroalkanesulfonamido sulfonate betaine E, n=6",PRORISKPFAS.csv,CQCLWHUKRWZERH-UHFFFAOYSA-O,C16H23F13N2O7S2,666.0739092,C[N+](C)(CCCN(CCO)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CS(=O)(=O)O,3,6,Suspect,0.0739092,-0.116454857,16.11542548,C16H23F13N2O7S2,CF2,49.99680644,6,C10H23F1N2O7S2,neutral,366.0930713,NA
"multiple double bond-perfluoroalkyl (linear) carboxylic acids, n=2",PRORISKPFAS.csv,CQIIYWMFQDMPDK-UHFFFAOYSA-N,C7HF9O2,287.9832831,O=C(O)C(F)(F)C(F)(F)C(F)=C(F)C(F)=C(F)F,1,1,Suspect,-0.0167169,-0.001678113,37.9992509,C7HF9O2,CF2,49.99680644,4,C3H1F1O2,neutral,87.99605749,NA
Sodium 2-((undecafluoropentylsulphonylamino)methyl)benzenesulphonate,PRORISKPFAS.csv,CWMSCQAANJAKQQ-UHFFFAOYSA-N,C12H8F11NO5S2,518.966824,O=S(=O)(O)c1ccccc1CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,2,4,Suspect,-0.033176,2.68E-05,18.9987596,C12H8F11NO5S2,CF2,49.99680644,5,C7H8F1N1O5S2,neutral,268.9827926,NA
(Perfluoropropyl)-2-(2-phenylhydrazinylidene)ethanal phenylhydrazone,PRORISKPFAS.csv,CZTGVODYAZOEDE-UHFFFAOYSA-N,C17H13F7N4,406.1028439,FC(F)(F)C(F)(F)C(F)(F)C(C=NNc1ccccc1)=NNc1ccccc1,2,4,Suspect,0.1028439,-0.128783833,6.12839238,C17H13F7N4,CF2,49.99680644,3,C14H13F1N4,neutral,256.1124246,NA
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=3, m=17",PRORISKPFAS.csv,DCEIPYNIRPOEPC-UHFFFAOYSA-N,C40H69F13O17,1068.432717,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,17,Suspect,0.432717,0.499036561,18.49978176,C40H69F13O17,CF2,49.99680644,6,C34H69F1O17,neutral,768.451879,NA
"Europium, tris[6,6,7,7,8,8,8-heptafluoro-2,2-di(methyl-d3)-3,5-octanedion-1,1,1-d3-ato-�O3,�O5]-|Praseodymium, tris[6,6,7,7,8,8,8-heptafluoro-2,2-di(methyl-d3)-3,5-octanedion-1,1,1-d3-ato-O,O']- (9CI)",PRORISKPFAS.csv,DCPYXGMLIRLWSP-HLDKMFHASA-N,C10H11F7O2,296.064727,[2H]C([2H])([2H])C(C(=O)/C=C(\O)C(F)(F)C(F)(F)C(F)(F)F)(C([2H])([2H])[2H])C([2H])([2H])[2H],1,2,Suspect,0.064727,-0.083638217,46.0806948,C10H11F7O2,CF2,49.99680644,3,C7H11F1O2,neutral,146.0743078,NA
"ether-substituted Perfluoroalkyl (linear) sulfonic acids_ii, n=5",PRORISKPFAS.csv,DCUPCIUMEWJEBR-UHFFFAOYSA-N,C7HF15O4S,465.9356022,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1,3,Suspect,-0.0643978,0.034636033,15.96434424,C7HF15O4S,CF2,49.99680644,7,H1F1O4S1,neutral,115.9579577,NA
"multiple ether-substituted Perfluoroalkyl (linear) sulfonic acids, n=3",PRORISKPFAS.csv,DEMGIBZDDIWHRW-UHFFFAOYSA-N,C7HF15O5S,481.9305169,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,1,4,Suspect,-0.0694831,0.038699653,31.95925894,C7HF15O5S,CF2,49.99680644,7,H1F1O5S1,neutral,131.9528724,NA
"1H,2H,2H-perfluorooctanal (2,4-dinitrophenyl)hydrazone",PRORISKPFAS.csv,DFKGWBDJNHAXEO-UHFFFAOYSA-N,C14H7F13N4O4,542.0259713,O=[N+]([O-])c1ccc(NN=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c([N+](=O)[O-])c1,1,6,Suspect,0.0259713,-0.060593361,42.0579069,C14H7F13N4O4,CF2,49.99680644,6,C8H7F1N4O4,neutral,242.0451329,NA
"double bond-perfluoroalkyl (linear) carboxylic acids_5_n, n=5",PRORISKPFAS.csv,DIPKSEWRTMYEQJ-OWOJBTEDSA-N,C13HF23O2,625.9609279,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)/C(F)=C(\F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,1,Suspect,-0.0390721,-0.000911329,25.99925062,C13HF23O2,CF2,49.99680644,11,C2H1F1O2,neutral,75.99605749,NA
"H-substituted perfluoroalkyl (linear) sulfonic acids_ii, n=4",PRORISKPFAS.csv,DOWJLTPWPGXVFD-UHFFFAOYSA-N,C6H2F12O3S,381.9533031,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)C(F)(F)F,1,2,Suspect,-0.0466969,0.022299526,31.97565802,C6H2F12O3S,CF2,49.99680644,6,H2O3S1,neutral,81.97246492,NA
"(1H,1H,7H-perfluoroheptyl)-2-sulfohexadecanoate sodium salt",PRORISKPFAS.csv,HGQYTDUNPNGMOX-UHFFFAOYSA-N,C23H34F12O5S,650.1935333,CCCCCCCCCCCCCCC(C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)S(=O)(=O)O,1,4,Suspect,0.1935333,-0.235064594,0.23504958,C23H34F12O5S,CF2,49.99680644,6,C17H34O5S1,neutral,350.2126952,NA
"double bond-perfluoroalkyl alcohols, n=11",PRORISKPFAS.csv,DRDORMCNZLUQQO-UHFFFAOYSA-N,C14HF27O,697.9596261,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=C(F)C(F)(F)F,1,1,Suspect,-0.0403739,-0.004208466,48.00114238,C14HF27O,CF2,49.99680644,13,C1H1F1O1,neutral,48.00114287,NA
"multiple H-substituted perfluoroalkyl (linear) carboxylic acids, n=5",PRORISKPFAS.csv,DRGBCPCUASRQQM-UHFFFAOYSA-N,C12H12F12O2,416.064568,O=C(O)C(F)(F)CC(F)(F)CC(F)(F)CC(F)(F)CC(F)(F)CC(F)F,1,1,Suspect,0.064568,-0.091144241,16.09011648,C12H12F12O2,CF2,49.99680644,6,C6H12O2,neutral,116.0837296,NA
1-(Perfluorooctyl)nonanol sulfate sodium,PRORISKPFAS.csv,BMOJZJACBDQBEC-UHFFFAOYSA-N,C17H19F17O4S,642.0732592,CCCCCCCCC(OS(=O)(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,3,Suspect,0.0732592,-0.114271809,42.11158192,C17H19F17O4S,CF2,49.99680644,8,C9H19F1O4S1,neutral,242.0988083,NA
"ether-substituted perfluoroalkyl (linear) caborxylic acids_ii, n=14",PRORISKPFAS.csv,DTIZBINHXCMOJK-UHFFFAOYSA-N,C16HF31O3,829.9430681,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)F,1,2,Suspect,-0.0569319,0.003919054,29.99416506,C16HF31O3,CF2,49.99680644,15,C1H1F1O3,neutral,79.99097211,NA
"(3?)-25,26,26,26,27,27,27-Heptafluoro-cholest-5-en-3-ol",PRORISKPFAS.csv,DUAIJEYNEJQOCE-QKOMZULVSA-N,C27H39F7O,512.2889133,CC(CCCC(F)(C(F)(F)F)C(F)(F)F)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,1,Suspect,0.2889133,-0.321635898,12.3208489,C27H39F7O,CF2,49.99680644,3,C24H39F1O1,neutral,362.2984941,NA
"perfluoroethanesulfonamido ethanol, n =2",PRORISKPFAS.csv,DXDNJIFWNYYWMT-UHFFFAOYSA-N,C4H6F5NO3S,242.9988548,O=S(=O)(NCCO)C(F)(F)C(F)(F)F,2,3,Suspect,-0.0011452,-0.01437642,43.01162904,C4H6F5NO3S,CF2,49.99680644,2,C2H6F1N1O3S1,neutral,143.0052423,NA
"double bond-, H-substituted perfluoroalkyl sulfonic acids, n=4_i",PRORISKPFAS.csv,DYYRANVSNRHCQD-UHFFFAOYSA-N,C8H2F14O4S,459.9450241,O=S(=O)(O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)=CF,1,3,Suspect,-0.0549759,0.025596783,9.97376614,C8H2F14O4S,CF2,49.99680644,7,C1H2O4S1,neutral,109.9673795,NA
multiple H-substituted perfluoroalkyl sulfates n=3,PRORISKPFAS.csv,FHLZBZHHJOUHOH-UHFFFAOYSA-N,C6H8F6O4S,290.0047487,O=S(=O)(O)OCC(F)(F)CC(F)(F)CC(F)F,1,3,Suspect,0.0047487,-0.023272834,40.0207165,C6H8F6O4S,CF2,49.99680644,3,C3H8O4S1,neutral,140.0143297,NA
"1,3-Bis[(6H-perfluorohexyl)methoxy]-2-propanol hydrogen sulfate sodium",PRORISKPFAS.csv,GPUVNNOZUXADQF-UHFFFAOYSA-N,C17H12F24O6S,799.9971356,O=S(=O)(O)OC(COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,1,5,Suspect,-0.0028644,-0.048235641,0.04823256,C17H12F24O6S,CF2,49.99680644,12,C5H12O6S1,neutral,200.0354591,NA
Bis(2-hydroxyethyl)methyl(3-(perfluorooctyl)-2-hydroxypropyl)ammonium iodide,PRORISKPFAS.csv,KAJPAWWSWUSXLX-UHFFFAOYSA-N,C16H19F17NO3,596.1093479,C[N+](CCO)(CCO)CC(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3,3,Suspect,0.1093479,-0.147424551,46.14447706,C16H19F17NO3,CF2,49.99680644,8,C8H19F1N1O3,neutral,196.1348967,NA
"1-(3-(4-((Heptadecafluorononyl)oxy)-benzamido)propyl)-N,N,N-trimethylammonium iodide",PRORISKPFAS.csv,FJKOCVKLQDYFKI-UHFFFAOYSA-O,C22H19F19N2O2,704.1143137,C[N+](C)(C)CCCNC(=O)c1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1,2,Suspect,0.1143137,-0.159289199,4.15902354,C22H19F19N2O2,CF2,49.99680644,9,C13H19F1N2O2,neutral,254.1430561,NA
"multiple H-substituted, multiple ether-substituted perfluoroalkyl alcohols, n=5, m=12",PRORISKPFAS.csv,FPDUFYFPDFGZIW-UHFFFAOYSA-N,C34H49F21O12,1048.288869,OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1,12,Suspect,0.288869,-0.355828745,48.3527402,C34H49F21O12,CF2,49.99680644,10,C24H49F1O12,neutral,548.3208052,NA
